(-0.124,0.383,10.103,0,0,0,0,0,0,100,48.45281,17.75659,131.6,0)

(-0.095,0.392,10.075,0,0,0,0,0,0,100,48.45281,17.75659,131.6,0)

(-0.095,0.411,10.084,0,0,0,0,0,0,100,48.45281,17.75659,131.6,0)

(-0.057,0.344,10.075,0,0,0,0,0,0,100,48.45281,17.75659,131.6,0)

(-0.124,0.354,10.036,0,0,0,0,0,0,100,48.45281,17.75659,131.6,0)

(-0.095,0.373,10.065,0,0,0,0,0,0,100,48.45281,17.75659,131.6,0)

(-0.057,0.325,10.094,0,0,0,0,0,0,100,48.45281,17.75659,131.6,0)

(-0.086,0.335,10.036,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.086,0.335,10.113,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.067,0.363,10.084,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.114,0.383,10.046,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.067,0.373,10.065,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.143,0.392,10.094,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.143,0.354,10.036,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.105,0.363,10.075,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.105,0.325,10.046,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.124,0.316,10.276,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.076,0.354,10.103,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.076,0.335,10.123,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.124,0.373,10.065,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.057,0.335,10.056,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.114,0.344,10.027,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.153,0.344,10.103,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.134,0.344,10.084,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.114,0.354,10.084,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.086,0.392,10.075,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.114,0.306,10.123,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.114,0.354,10.056,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.095,0.363,10.084,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.124,0.316,9.988,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.086,0.335,10.036,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.114,0.354,10.008,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.095,0.392,10.036,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.143,0.354,10.036,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.114,0.392,10.036,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(4.597,-3.208,10.123,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-3.687,-2.384,9.519,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(3.15,7.288,-4.424,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.555,-1.13,10.305,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(0.699,0.526,9.653,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.095,0.325,10.027,0,0,0,0,0,0,100,48.45278,17.75639,159.6,0)

(-0.114,0.325,10.027,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.047,0.354,10.027,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.181,0.402,10.084,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.162,0.373,10.056,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.153,0.335,9.988,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.019,0.373,10.065,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.143,0.344,10.065,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.076,0.354,10.094,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.124,0.335,10.103,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.114,0.316,10.132,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.105,0.325,10.084,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.114,0.316,10.075,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.086,0.411,10.017,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.114,0.421,10.094,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.114,0.373,9.998,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.076,0.354,10.123,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.057,0.296,10.103,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.134,0.335,10.027,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.134,0.306,10.036,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.162,0.363,10.094,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.124,0.373,10.084,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.105,0.325,10.084,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.095,0.373,10.075,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.095,0.354,10.017,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.153,0.344,10.036,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.076,0.373,10.008,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.067,0.354,10.065,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.067,0.316,10.065,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.105,0.402,10.036,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.095,0.373,10.036,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.067,0.344,10.094,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.143,0.363,10.075,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.105,0.373,10.046,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.086,0.344,10.036,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.095,0.354,10.046,0,0,0,0,0,0,100,48.45275,17.75645,152,0)

(-0.105,0.325,10.103,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.143,0.363,10.017,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.134,0.354,10.19,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.153,0.373,10.065,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.143,0.344,10.046,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.124,0.325,9.988,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.105,0.363,10.065,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.114,0.316,10.142,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.086,0.363,10.036,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.124,0.373,10.065,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.114,0.306,10.056,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.028,0.363,10.008,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.105,0.392,10.056,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.124,0.354,10.017,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.067,0.325,10.103,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.134,0.363,10.113,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.191,0.373,10.027,0,0,0,0,0,0,100,48.45282,17.75645,145,0)

(-0.134,0.354,9.988,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.143,0.373,10.017,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.162,0.306,10.036,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.134,0.344,10.056,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.134,0.383,10.027,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.143,0.344,10.027,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.105,0.335,10.084,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.143,0.363,10.036,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.134,0.383,10.065,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.076,0.363,10.075,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.114,0.411,10.008,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.105,0.335,10.008,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.124,0.316,10.065,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.124,0.363,10.017,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.105,0.325,10.199,0,0,0,0,0,0,100,48.45281,17.75627,140.4,0.07103)

(-0.124,0.392,10.094,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.057,0.354,10.084,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.172,0.363,10.056,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.172,0.373,10.008,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.105,0.344,10.046,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.086,0.383,10.017,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.134,0.363,10.046,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.162,0.344,10.084,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.162,0.325,10.056,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.162,0.277,10.036,0,0,0,0,0,0,100,48.45274,17.75625,142.9,0)

(-0.114,0.392,10.027,0,0,0,0,0,0,100,48.45272,17.75629,141.4,0)

(-0.134,0.392,10.123,0,0,0,0,0,0,100,48.45272,17.75629,141.4,0)

(-0.124,0.344,10.075,0,0,0,0,0,0,100,48.45272,17.75629,141.4,0)

(-0.057,0.402,10.046,0,0,0,0,0,0,100,48.45272,17.75629,141.4,0)

(-0.153,0.363,10.056,0,0,0,0,0,0,100,48.45275,17.75636,138.6,0)

(-0.095,0.354,9.998,0,0,0,0,0,0,100,48.45275,17.75636,138.6,0)

(-0.047,0.392,10.056,0,0,0,0,0,0,100,48.45275,17.75636,138.6,0)

(-0.143,0.383,10.027,0,0,0,0,0,0,100,48.45275,17.75636,138.6,0)

(-0.047,0.421,10.103,0,0,0,0,0,0,100,48.45275,17.75636,138.6,0)

(-0.047,0.411,10.056,0,0,0,0,0,0,100,48.45275,17.75636,138.6,0)

(-0.105,0.373,10.027,0,0,0,0,0,0,100,48.45275,17.75636,138.6,0)

(-0.114,0.373,10.027,0,0,0,0,0,0,100,48.45275,17.75636,138.6,0)

(-0.105,0.363,10.046,0,0,0,0,0,0,100,48.45275,17.75636,138.6,0)

(0.181,0.421,10.046,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.162,0.402,10.065,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.201,0.392,10.056,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.181,0.411,10.103,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.143,0.383,10.036,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.21,0.354,10.065,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.181,0.392,10.027,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.153,0.411,10.036,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.172,0.411,10.008,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.124,0.383,10.008,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.21,0.392,10.075,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.21,0.44,10.084,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.172,0.43,10.103,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.201,0.383,10.017,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.172,0.402,10.084,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.162,0.373,10.036,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.229,0.411,10.027,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.181,0.402,10.065,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.162,0.335,10.075,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.143,0.354,10.036,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.191,0.383,10.036,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.134,0.421,10.056,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.143,0.383,10.056,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.153,0.402,10.027,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.201,0.421,10.036,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.181,0.459,10.084,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.172,0.354,10.065,0,0,0,0,0,0,100,48.45281,17.75638,141.3,0)

(0.009,0.296,10.103,0,0,0,0,0,0,100,48.4528,17.75663,141.4,0)

(0.038,0.354,10.056,0,0,0,0,0,0,100,48.4528,17.75663,141.4,0)

(-0.019,0.344,10.017,0,0,0,0,0,0,100,48.4528,17.75663,141.4,0)

(-0.019,0.383,9.988,0,0,0,0,0,0,100,48.4528,17.75663,141.4,0)

(0.009,0.335,9.979,0,0,0,0,0,0,100,48.4528,17.75663,141.4,0)

(0.019,0.335,10.027,0,0,0,0,0,0,100,48.4528,17.75663,141.4,0)

(0.038,0.392,10.065,0,0,0,0,0,0,100,48.4528,17.75663,141.4,0)

(0.047,0.383,10.046,0,0,0,0,0,0,100,48.4528,17.75663,141.4,0)

(0.009,0.316,10.046,0,0,0,0,0,0,100,48.4528,17.75663,141.4,0)

(0.009,0.373,10.065,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0.038,0.344,10.123,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(-0.009,0.325,10.046,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0,0.344,9.988,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0.028,0.335,10.027,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0.019,0.392,10.065,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0,0.383,10.046,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0,0.335,10.017,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0.019,0.344,10.036,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0,0.344,10.036,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0.009,0.316,10.046,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(-0.019,0.344,9.998,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(-0.019,0.383,9.988,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0.009,0.344,10.132,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0.019,0.316,10.075,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(-0.038,0.335,9.979,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(-0.019,0.325,10.056,0,0,0,0,0,0,100,48.45278,17.75639,149.6,0)

(0.21,0.325,10.008,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.249,0.354,10.046,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.201,0.383,10.065,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.22,0.411,10.046,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.258,0.354,9.988,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.239,0.392,10.075,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.181,0.354,10.084,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.239,0.411,9.979,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.191,0.335,10.036,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.21,0.363,10.084,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.229,0.325,10.046,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.229,0.354,10.046,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.201,0.373,10.065,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.191,0.383,10.036,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.287,0.363,10.027,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.258,0.392,9.988,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.296,0.392,10.046,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.268,0.373,10.084,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.249,0.402,10.094,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.229,0.373,10.065,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.258,0.363,10.036,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.172,0.354,10.017,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(0.239,0.344,10.113,0,0,0,0,0,0,100,48.45283,17.75636,131.8,0.08493)

(-0.89,0.124,9.998,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.833,0.105,9.969,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.823,0.114,10.056,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.842,0.076,10.036,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.785,0.153,10.008,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.794,0.105,10.065,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.785,0.095,9.979,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.861,0.143,10.017,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.833,0.134,9.979,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.823,0.114,10.027,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.775,0.086,10.036,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.842,0.153,9.988,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.842,0.172,9.96,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.842,0.114,10.008,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.785,0.095,9.998,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.794,0.105,9.969,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.785,0.105,10.008,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.881,0.124,9.979,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.814,0.162,10.008,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.747,0.114,10.027,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.756,0.153,10.017,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.861,0.134,9.979,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.881,0.172,10.017,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.785,0.134,9.979,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.833,0.095,9.95,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.814,0.105,10.017,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.852,0.124,10.008,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.842,0.153,9.979,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.852,0.114,10.017,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.842,0.153,9.998,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.861,0.124,10.027,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.871,0.124,10.036,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.833,0.172,10.008,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.804,0.134,10.036,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.871,0.114,9.979,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.794,0.134,9.969,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.814,0.076,10.008,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.833,0.143,10.017,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

(-0.881,0.181,10.027,0,0,0,0,0,0,100,48.45278,17.75631,119.1,0)

